,,,,,,,,HPK full probe card,,,,,,,,,CMS full probe card,,,,,,,,,,CMS full probe card,,
Delivery,Sensor ID,Scratch pad ID,Thick- ness,Current location wafer,Current location half moons,wafer seen on top of stack of five sensors,Comments after visual inspection,I_tot_600V <100uA,I_tot_800V < 2.5* I_tot_600V,,1) Ncell with I600 > 100nA,,2) Ncell with I800 > 2.5 * I600 & I600>10nA threshold || I800>25nA & I600<10nA,3) More than 8 bad cells: requirem. 1) and 2),4) More than two neighbour cells bad: requirem. 1) and 2),,Measurement performed at,I_tot_600V <100uA,I_tot_800V < 2.5* I_tot_600V,,1) Ncell with I600 > 100nA,,2) Ncell with I800 > 2.5 * I600 & I600>10nA threshold || I800>25nA & I600<10nA,3) More than 8 bad cells: requirem. 1) and 2),4) More than two neighbour cells bad: requirem. 1) and 2),,V dep corresponding to thickness,Maximum variation of Vdep across sensor of ± 10% ,Thickness variation < 10 / X μm
3,N8741_3,200138,200,CERN,HEPHY,,,,,,,,,,,,CERN,,,,,,,,,,,,
3,N8741_4,200139,200,CERN,HEPHY,,,,,,,,,,,,CERN,,,,,,,,,,,,
3,N8741_5,200140,200,CERN,HEPHY,,,,,,,,,,,,CERN,,,,,,,,,,,,
3,N8741_6,200141,200,FSU,HEPHY,Seen 20.7.,scratch on top left contact pad of cell 150,,,,,,,,,,FSU,,,,,,,,,,,,
3,N8741_7,200142,200,FSU,HEPHY,,scratch on top left contact pad of cell 150,,,,,,,,,,FSU,,,,,,,,,,,,
3,N8741_8,200143,200,FSU,HEPHY,,scratch on top left contact pad of cell 150,,,,,,,,,,FSU,,,,,,,,,,,,
3,N8741_9,200144,200,FSU,HEPHY,,scratch on top left contact pad of cell 150,,,,,,,,,,FSU,,,,,,,,,,,,
3,N8741_10,200145,200,FSU,HEPHY,,scratch on top left contact pad of cell 150,,,,,,,,,,FSU,,,,,,,,,,,,
3,N8741_11,200146,200,CERN->TTU,HEPHY,Seen 20.7.,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_12,200147,200,CERN->TTU,HEPHY,,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_13,200148,200,CERN->TTU,HEPHY,,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_14,200149,200,CERN->TTU,HEPHY,,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_15,200150,200,CERN->TTU,HEPHY,,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_16,200151,200,CERN->TTU,HEPHY,Seen 20.7.,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_17,200152,200,CERN->TTU,HEPHY,,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_18,200153,200,CERN->TTU,HEPHY,,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_19,200154,200,CERN->TTU,HEPHY,,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_20,200155,200,CERN->TTU,HEPHY,,,,,,,,,,,,TTU,,,,,,,,,,,,
3,N8741_21,200156,200,CERN->NCU,HEPHY,Seen 20.7.,,,,,,,,,,,NCU,,,,,,,,,,,,
3,N8741_22,200157,200,CERN->NCU,HEPHY,,,,,,,,,,,,NCU,,,,,,,,,,,,
3,N8741_23,200158,200,CERN->NCU,HEPHY,,,,,,,,,,,,NCU,,,,,,,,,,,,
3,N8741_24,200159,200,CERN->NCU,HEPHY,,,,,,,,,,,,NCU,,,,,,,,,,,,
3,N8741_25,200160,200,CERN->NCU,HEPHY,,,,,,,,,,,,NCU,,,,,,,,,,,,
