,,,,,,,,,HPK full probe card,,,,,,,CMS full probe card,,,,,,,,Acceptance,,,,,CMS full probe card remeasurement,,,,,,,,CMS full probe card,,,,
Delivery date (leaving HPK JP),Sensor ID,OBA Number,Current location sensor,EDH no. (sensors),Current location half moons,EDH no. (half-moons),Status,,I_tot_600V <100uA,I_tot_800V < 2.5* I_tot_600V,1) Ncell with I600 > 100nA,2) Ncell with I800 > 2.5 * I600 & I600>10nA threshold || I800>25nA & I600<10nA,3) More than 8 bad cells: requirem. 1) and 2),4) More than two neighbour cells bad: requirem. 1) and 2),,Measurement performed at ,I_tot_600V <100uA,I_tot_800V < 2.5* I_tot_600V,1) Ncell with I600 > 100nA,2) Ncell with I800 > 2.5 * I600 & I600>10nA threshold || I800>25nA & I600<10nA,3) More than 8 bad cells: requirem. 1) and 2),4) More than two neighbour cells bad: requirem. 1) and 2),,Accept and pay this sensor?,Delivery date (leaving HPK CH),Deadline for accep- tance report (+130 days),Acceptance communicated to HPK,,I_tot_600V <100uA,I_tot_800V < 2.5* I_tot_600V,1) Ncell with I600 > 100nA,2) Ncell with I800 > 2.5 * I600 & I600>10nA threshold || I800>25nA & I600<10nA,3) More than 8 bad cells: requirem. 1) and 2),4) More than two neighbour cells bad: requirem. 1) and 2),,,V dep corresponding to thickness,Maximum variation of Vdep across sensor of ± 10% ,Thickness variation < 10 / X μm,,
27/02/2023,100393,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 244.8V < 370 V,Passed: 0.3%,Passed: 0.8%,,
27/02/2023,100394,OBA46983,CERN,,HEPHY,,,,Passed,Passed,1 (100),0,Passed,Passed,,CERN,Passed,Passed,1(100),0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 248.0V < 370 V,Passed: 0.4%,Passed: 0.6%,,
27/02/2023,100395,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 244.7V < 370 V,Passed: 0.5%,Passed: 0.6%,,
27/02/2023,100397,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 244.2V < 370 V,Passed: 0.2%,Passed: 0.5%,,
27/02/2023,100398,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 246.2V < 370 V,Passed: 0.8%,Passed: 0.6%,,
27/02/2023,100399,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 246.5V < 370 V,Passed: 0.5%,Passed: 0.5%,,
27/02/2023,100400,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 246.9V < 370 V,Passed: 0.2%,Passed: 0.7%,,
27/02/2023,100401,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 247.6V < 370 V,Passed: 1.1%,Passed: 0.6%,,
27/02/2023,100402,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 247.7V < 370 V,Passed: 0.3%,Passed: 0.4%,,
27/02/2023,100403,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 248.7V < 370 V,Passed: 0.3%,Passed: 0.5%,,
27/02/2023,100404,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 247.7V < 370 V,Passed: 0.3%,Passed: 0.4%,,
27/02/2023,100405,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 247.9V < 370 V,Passed: 0.4%,Passed: 0.5%,,
27/02/2023,100406,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 248.9V < 370 V,Passed: 0.5%,Passed: 0.7%,,
27/02/2023,100407,OBA46983,CERN,,HEPHY,,,,Passed,Passed,0,0,Passed,Passed,,CERN,Passed,Passed,0,0,Passed,Passed,,Yes,03/03/2023,11/07/2023,Yes,,,,,,,,,,Passed: 246.9V < 370 V,Passed: 0.2%,Passed: 0.5%,,
Delivery end,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2023,100359,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100360,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,Passed: 227.7 V < 370 V,Passed: 0.4%,Passed: 0.7%,,
12/03/2023,100361,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100362,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100363,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100364,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100365,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100366,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100367,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100368,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100369,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100370,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100371,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100372,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100373,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100374,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100375,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100376,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100377,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100378,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,Passed: 226.5V < 370 V,Passed: 0.5%,Passed: 0.7%,,
12/03/2023,100379,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100380,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100381,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
12/03/2023,100382,OBA46982,FSU,,FSU,,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes,17/03/2023,25/07/2023,Yes,,,,,,,,,,,,,,
Delivery end,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/3/2023,100408,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,Passed: 276.7 V < 370 V,Passed: 0.3%,Passed: 0.5%,,
27/3/2023,100409,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100410,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100411,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100412,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,Passed: 277.6 V < 370 V,Passed: 0.2%,Passed: 0.6%,,
27/3/2023,100413,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100414,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100415,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100416,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100417,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,Passed: 276.5 V < 370 V,Passed: 0.4%,Passed: 0.5%,,
27/3/2023,100418,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100419,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100420,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100421,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100422,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,Passed: 276.4 V < 370 V,Passed: 0.4%,Passed: 0.6%,,
27/3/2023,100423,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100424,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100425,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100426,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100427,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,Passed: 275.5 V < 370 V,Passed: 0.2%,Passed: 0.4%,,
27/3/2023,100428,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100429,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100430,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100432,OBA46984,FSU,9734932,CERN->HEPHY,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/3/2023,100434,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100435,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,0,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100436,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,1,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100437,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,1,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100438,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,0,1,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100439,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,2,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100441,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,1,0,Passed,Passed,,FSU,Passed,Passed,0,0,Passed,Passed,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,Channel 154 not contacted but would not have changed grading results
27/3/2023,100442,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
27/3/2023,100443,OBA46985,FSU,9734932,FSU,9744342,,,Passed,Passed,0,0,Passed,Passed,,,,,,,,,,Yes (TBC Rachel),03/04/2023,11/08/2023,,,,,,,,,,,,,,,
